businessID,month,monthIndex,monthlyRevenue,monthlyCashFlow,debtToIncomeRatio,workingCapRatio,paymentHistScore
SME_00342,2024-03-26,16,67189.46,10533.53,3.333,1.36,0.57
SME_00342,2024-04-25,17,73627.9,11178.92,4.315,2.39,0.43
SME_00342,2024-05-25,18,42704.61,3247.74,3.661,2.29,0.62
SME_00342,2024-06-24,19,127682.48,10433.47,3.852,0.89,0.69
SME_00342,2024-07-24,20,159737.29,14854.77,3.597,1.2,0.89
SME_00342,2024-08-23,21,92481.37,4973.44,3.954,1.36,0.57
SME_00342,2024-09-22,22,64942.13,5974.76,3.822,1.08,0.98
SME_00342,2024-10-22,23,54550.8,3934.67,3.519,2.02,0.83
SME_00342,2024-11-21,24,51462.78,2385.07,3.859,2.43,0.78
SME_00343,2023-01-01,1,62813.21,6555.75,2.322,2.37,0.63
SME_00343,2023-01-31,2,71534.44,12710.14,2.355,1.17,0.46
SME_00343,2023-03-02,3,76311.51,10936.15,2.522,2.38,0.47
SME_00343,2023-04-01,4,104984.11,6934.67,2.359,1.02,0.46
SME_00343,2023-05-01,5,121645.82,19229.29,2.615,1.55,0.99
SME_00343,2023-05-31,6,131277.78,5947.43,2.583,1.35,0.95
SME_00343,2023-06-30,7,136404.48,13580.97,2.242,0.9,0.82
SME_00343,2023-07-30,8,121056.07,7814.1,2.299,1.04,0.76
SME_00343,2023-08-29,9,124010.35,21395.04,2.619,1.14,0.46
SME_00343,2023-09-28,10,106129.07,4879.02,2.554,1.22,0.57
SME_00343,2023-10-28,11,114904.59,20343.43,2.503,2.2,0.77
SME_00343,2023-11-27,12,113298.37,12919.24,2.48,0.86,0.44
SME_00343,2023-12-27,13,104160.69,11294.85,2.522,1.78,0.88
SME_00343,2024-01-26,14,125930.91,12427.08,2.177,1.2,0.48
SME_00343,2024-02-25,15,117036.66,10937.06,2.389,2.09,0.52
SME_00343,2024-03-26,16,105140.07,15381.44,2.073,2.48,0.57
SME_00343,2024-04-25,17,98989.61,17134.11,2.553,1.41,0.65
SME_00343,2024-05-25,18,102725.21,4164.2,2.152,1.29,0.67
SME_00343,2024-06-24,19,98391.36,13143.67,2.235,1.19,0.73
SME_00343,2024-07-24,20,80619.89,3552.16,2.214,1.7,0.6
SME_00343,2024-08-23,21,90179.31,15398.92,2.553,0.97,0.57
SME_00343,2024-09-22,22,84485.76,11792.63,2.656,1.21,0.94
SME_00343,2024-10-22,23,83339.22,8911.97,2.445,1.91,0.94
SME_00343,2024-11-21,24,76202.57,11995.37,2.015,1.63,0.64
SME_00344,2023-01-01,1,40998.2,5167.74,2.845,1.83,0.92
SME_00344,2023-01-31,2,72098.29,3078.11,3.124,2.47,0.5
SME_00344,2023-03-02,3,70696.71,11448.56,3.179,1.66,0.45
SME_00344,2023-04-01,4,30091.62,5256.35,2.977,1.23,0.65
SME_00344,2023-05-01,5,15788.05,2153.42,3.464,0.9,0.69
SME_00344,2023-05-31,6,15355.69,1504.2,2.662,2.19,0.46
SME_00344,2023-06-30,7,14765.09,1309.68,3.269,0.89,0.92
SME_00344,2023-07-30,8,14174.49,1215.05,3.22,0.82,0.62
SME_00344,2023-08-29,9,56894.71,3493.9,3.35,1.12,0.47
SME_00344,2023-09-28,10,13583.88,1177.44,3.168,2.48,0.65
SME_00344,2023-10-28,11,13742.13,2023.04,2.822,2.07,0.95
SME_00344,2023-11-27,12,14174.49,2091.46,3.253,1.83,0.67
SME_00344,2023-12-27,13,26157.71,2794.3,3.238,1.44,0.52
SME_00344,2024-01-26,14,15355.69,2348.06,2.972,2.27,0.98
SME_00344,2024-02-25,15,15788.05,2521.38,3.138,1.21,0.46
SME_00344,2024-03-26,16,19138.29,1511.76,2.781,0.84,0.99
SME_00344,2024-04-25,17,35210.96,2359.91,2.678,1.62,0.85
SME_00344,2024-05-25,18,56236.55,9829.99,3.442,2.32,0.54
SME_00344,2024-06-24,19,40844.62,2426.22,3.399,2.34,0.58
SME_00344,2024-07-24,20,21696.99,3531.61,2.704,1.95,0.72
SME_00344,2024-08-23,21,45842.49,3194.61,3.042,2.01,0.6
SME_00344,2024-09-22,22,25215.33,4028.16,3.462,1.14,0.66
SME_00344,2024-10-22,23,13742.13,1515.43,2.722,2.28,0.57
SME_00344,2024-11-21,24,14174.49,570.58,3.293,1.91,0.99
SME_00345,2023-01-01,1,98856.91,17138.47,2.255,2.2,0.6
SME_00345,2023-01-31,2,156825.01,7342.42,2.515,1.4,0.6
SME_00345,2023-03-02,3,116850.56,6604.6,2.283,2.2,0.48
SME_00345,2023-04-01,4,171771.33,20205.0,2.091,0.88,0.63
SME_00345,2023-05-01,5,112167.6,11486.23,2.344,2.23,0.89
SME_00345,2023-05-31,6,148158.77,5975.04,2.289,1.92,0.91
SME_00345,2023-06-30,7,148059.3,23376.01,2.177,1.15,0.68
SME_00345,2023-07-30,8,121984.51,21318.15,2.486,1.52,0.41
SME_00345,2023-08-29,9,39271.19,2591.89,2.35,1.38,0.42
SME_00345,2023-09-28,10,67945.71,9619.13,2.514,1.85,0.9
SME_00345,2023-10-28,11,42746.63,4454.7,2.04,2.3,0.69
SME_00345,2023-11-27,12,26671.68,2279.17,2.334,1.35,0.57
SME_00345,2023-12-27,13,27783.0,2796.87,2.384,2.13,0.43
SME_00345,2024-01-26,14,28894.32,4438.53,2.159,1.23,0.76
SME_00345,2024-02-25,15,84498.44,10166.11,2.004,1.83,0.47
SME_00345,2024-03-26,16,133888.28,6818.86,2.488,1.99,0.93
SME_00345,2024-04-25,17,278349.01,25004.25,2.509,1.51,0.71
SME_00345,2024-05-25,18,230324.15,35012.1,2.12,1.35,0.71
SME_00345,2024-06-24,19,203514.03,10213.83,2.695,2.0,0.83
SME_00345,2024-07-24,20,255244.14,26829.91,2.383,2.49,0.76
SME_00345,2024-08-23,21,231359.54,27825.43,2.047,1.7,0.9
SME_00345,2024-09-22,22,229453.05,26488.36,2.261,2.3,0.96
SME_00345,2024-10-22,23,231068.76,41039.92,2.123,1.31,0.66
SME_00345,2024-11-21,24,148930.97,8060.79,2.189,1.73,0.54
SME_00346,2023-01-01,1,19752.28,1038.4,1.582,1.76,0.89
SME_00346,2023-01-31,2,66564.69,6018.86,1.255,0.88,0.88
SME_00346,2023-03-02,3,81140.27,12677.61,1.253,2.28,0.53
SME_00346,2023-04-01,4,80021.81,8648.52,1.469,0.9,0.48
SME_00346,2023-05-01,5,146243.13,11263.41,1.478,1.44,0.78
SME_00346,2023-05-31,6,107988.68,10736.37,1.621,2.47,0.95
SME_00346,2023-06-30,7,98928.4,10311.75,1.616,1.41,0.73
SME_00346,2023-07-30,8,55134.38,6908.29,1.295,1.75,0.55
SME_00346,2023-08-29,9,33177.46,1788.57,1.277,1.9,0.96
SME_00346,2023-09-28,10,10226.62,1394.09,1.383,1.37,0.72
SME_00346,2023-10-28,11,10345.76,1092.43,1.466,2.38,0.72
SME_00346,2023-11-27,12,22673.69,3385.64,1.285,1.36,0.77
SME_00346,2023-12-27,13,48294.33,5923.75,1.373,1.72,0.83
SME_00346,2024-01-26,14,62254.88,9326.3,1.662,1.12,0.8
SME_00346,2024-02-25,15,42269.74,2535.64,1.586,2.35,0.42
SME_00346,2024-03-26,16,12005.16,1847.49,1.352,1.63,0.85
SME_00346,2024-04-25,17,11886.02,1983.34,1.507,2.38,0.91
SME_00346,2024-05-25,18,13011.4,2117.25,1.405,2.48,0.91
SME_00346,2024-06-24,19,36838.61,5368.9,1.565,0.81,0.41
SME_00346,2024-07-24,20,25999.22,3568.94,1.369,0.9,0.57
SME_00346,2024-08-23,21,21981.79,2773.69,1.598,1.35,0.41
SME_00346,2024-09-22,22,59917.36,5108.85,1.667,1.62,0.74
SME_00346,2024-10-22,23,47039.16,6714.89,1.377,1.46,0.56
SME_00346,2024-11-21,24,58443.92,3594.09,1.405,0.96,0.91
SME_00347,2023-01-01,1,62747.44,5116.26,2.766,2.01,0.77
SME_00347,2023-01-31,2,51551.87,3636.2,3.131,0.81,0.51
SME_00347,2023-03-02,3,46314.72,3172.93,3.034,1.59,0.78
SME_00347,2023-04-01,4,63538.57,3186.8,3.319,0.9,0.67
SME_00347,2023-05-01,5,52639.85,8812.78,3.261,1.52,0.51
SME_00347,2023-05-31,6,64474.66,2971.09,3.303,1.13,0.56
SME_00347,2023-06-30,7,66509.51,9930.88,3.274,2.21,0.51
SME_00347,2023-07-30,8,60501.88,10713.02,2.786,1.05,0.58
SME_00347,2023-08-29,9,48743.88,6990.21,2.912,1.77,0.84
SME_00347,2023-09-28,10,48871.3,8125.59,3.319,1.71,0.99
SME_00347,2023-10-28,11,71271.45,4432.25,2.71,1.09,0.76
SME_00347,2023-11-27,12,92067.03,9033.99,2.925,1.02,0.63
SME_00347,2023-12-27,13,110152.54,10395.91,2.955,1.26,0.48
SME_00347,2024-01-26,14,99162.04,8131.44,2.614,1.15,0.59
SME_00347,2024-02-25,15,106195.82,8422.08,3.134,1.89,0.67
SME_00347,2024-03-26,16,97400.69,10020.09,3.103,1.25,0.41
SME_00347,2024-04-25,17,109057.0,11635.66,3.37,1.66,0.58
SME_00347,2024-05-25,18,122515.35,17139.23,3.449,2.05,0.95
SME_00347,2024-06-24,19,122301.98,11564.75,3.009,1.25,0.84
SME_00347,2024-07-24,20,109436.46,17329.12,2.72,1.13,0.6
SME_00347,2024-08-23,21,108249.89,15735.32,3.295,1.15,0.51
SME_00347,2024-09-22,22,90502.51,8228.23,2.709,0.96,0.55
SME_00347,2024-10-22,23,104757.23,14797.9,2.777,2.19,0.42
SME_00347,2024-11-21,24,91169.96,9314.51,3.15,1.3,0.81
SME_00348,2023-01-01,1,88503.2,7004.18,2.777,1.86,0.55
SME_00348,2023-01-31,2,92023.46,7319.15,2.841,1.21,0.54
SME_00348,2023-03-02,3,96826.4,10518.48,3.21,2.19,0.69
SME_00348,2023-04-01,4,98654.17,8117.6,3.538,2.34,0.53
SME_00348,2023-05-01,5,113674.88,14885.57,3.425,1.95,0.71
SME_00348,2023-05-31,6,132080.58,20928.07,2.896,1.95,0.82
SME_00348,2023-06-30,7,114900.7,14258.68,3.264,2.01,0.57
SME_00348,2023-07-30,8,152075.07,16452.17,2.995,0.87,0.77
SME_00348,2023-08-29,9,170038.1,23760.75,2.863,0.91,0.85
SME_00348,2023-09-28,10,169226.97,13466.61,3.162,1.69,0.89
SME_00348,2023-10-28,11,185104.08,26898.04,3.583,2.27,0.53
SME_00348,2023-11-27,12,196669.42,34337.39,2.967,1.83,0.96
SME_00348,2023-12-27,13,211681.01,36714.24,3.447,2.19,0.56
SME_00348,2024-01-26,14,213695.39,20727.16,3.359,1.0,0.93
SME_00348,2024-02-25,15,224508.98,12282.51,2.822,1.8,0.78
SME_00348,2024-03-26,16,202660.51,15759.94,2.76,1.73,0.9
SME_00348,2024-04-25,17,210761.34,19816.49,3.53,0.94,0.42
SME_00348,2024-05-25,18,188643.38,10828.73,3.38,2.37,0.89
SME_00348,2024-06-24,19,177747.04,12430.49,3.523,1.86,0.68
SME_00348,2024-07-24,20,171845.34,22567.36,2.816,2.32,0.79
SME_00348,2024-08-23,21,130109.34,20184.23,2.936,1.03,0.51
SME_00348,2024-09-22,22,104239.49,5353.64,3.123,1.95,0.96
SME_00348,2024-10-22,23,112508.37,18108.62,3.483,2.01,0.43
SME_00348,2024-11-21,24,138431.63,11191.74,2.963,2.5,0.68
SME_00349,2023-01-01,1,62042.49,8155.88,3.517,0.83,0.89
SME_00349,2023-01-31,2,75707.92,10863.6,4.156,1.22,0.45
SME_00349,2023-03-02,3,83410.02,9710.24,4.655,2.43,0.75
SME_00349,2023-04-01,4,59903.91,9452.87,4.496,2.08,0.66
SME_00349,2023-05-01,5,29631.91,5072.79,4.523,1.1,0.55
SME_00349,2023-05-31,6,15282.68,1855.1,4.004,1.16,0.87
SME_00349,2023-06-30,7,27846.38,4625.63,3.559,1.02,0.63
SME_00349,2023-07-30,8,23765.55,4042.89,4.536,0.88,0.71
SME_00349,2023-08-29,9,9140.92,1290.27,3.95,1.27,0.64
SME_00349,2023-09-28,10,25638.83,4438.39,4.611,2.35,0.95
SME_00349,2023-10-28,11,35124.65,4069.75,3.79,1.48,0.66
SME_00349,2023-11-27,12,28048.35,4000.93,4.242,2.19,0.64
SME_00349,2023-12-27,13,44322.11,2164.7,3.958,2.31,0.82
SME_00349,2024-01-26,14,59122.27,5828.42,3.72,0.96,0.54
SME_00349,2024-02-25,15,47017.39,3045.27,3.674,2.23,0.55
SME_00349,2024-03-26,16,20183.23,2394.23,3.74,1.64,0.57
SME_00349,2024-04-25,17,10501.8,712.83,4.105,1.88,0.58
SME_00349,2024-05-25,18,10214.21,1095.56,3.787,1.7,0.87
SME_00349,2024-06-24,19,10348.93,992.57,3.586,2.4,0.56
SME_00349,2024-07-24,20,9428.51,1122.42,3.954,1.26,0.72
SME_00349,2024-08-23,21,27176.83,3499.0,4.143,2.12,0.71
SME_00349,2024-09-22,22,38624.65,6813.07,4.144,1.34,0.67
SME_00349,2024-10-22,23,9140.92,568.78,4.026,2.32,0.55
SME_00349,2024-11-21,24,9428.51,854.74,4.429,0.94,0.9
SME_00350,2023-01-01,1,20823.87,1443.66,3.256,1.19,0.86
SME_00350,2023-01-31,2,35225.14,6012.55,3.974,1.7,0.97
SME_00350,2023-03-02,3,41376.76,1874.64,3.473,1.32,0.61
SME_00350,2023-04-01,4,50339.1,4757.75,4.198,2.06,0.82
SME_00350,2023-05-01,5,35612.58,2020.69,3.657,1.15,0.63
SME_00350,2023-05-31,6,27683.83,1713.48,3.535,0.87,0.4
SME_00350,2023-06-30,7,27491.38,3361.46,3.724,2.04,0.84
SME_00350,2023-07-30,8,30046.99,5136.09,3.425,2.13,0.99
SME_00350,2023-08-29,9,27307.98,2759.34,4.067,0.82,0.76
SME_00350,2023-09-28,10,24989.09,4122.23,3.317,1.0,1.0
SME_00350,2023-10-28,11,28803.09,2760.99,4.103,2.37,0.84
SME_00350,2023-11-27,12,36628.6,3506.58,3.802,0.97,0.49
SME_00350,2023-12-27,13,40974.95,2617.24,3.479,1.48,0.71
SME_00350,2024-01-26,14,40785.33,3250.38,3.691,1.43,0.45
SME_00350,2024-02-25,15,40681.23,5097.86,3.787,1.14,0.42
SME_00350,2024-03-26,16,47032.61,7523.83,3.706,1.5,0.86
SME_00350,2024-04-25,17,55440.92,8057.87,3.761,0.91,0.84
SME_00350,2024-05-25,18,36974.43,5549.41,3.667,1.55,0.55
SME_00350,2024-06-24,19,39154.48,5161.96,4.011,2.22,0.54
SME_00350,2024-07-24,20,37240.33,3586.04,3.638,1.75,0.43
SME_00350,2024-08-23,21,30101.54,4603.12,4.224,1.29,0.7
SME_00350,2024-09-22,22,30161.55,4682.47,3.503,1.07,0.84
SME_00350,2024-10-22,23,34591.9,5957.46,4.215,2.26,0.58
SME_00350,2024-11-21,24,47919.89,3428.73,4.083,1.91,0.64
SME_00351,2023-01-01,1,70404.51,4425.25,5.652,1.88,0.87
SME_00351,2023-01-31,2,69271.48,6367.53,5.118,2.07,0.66
SME_00351,2023-03-02,3,108371.67,5296.88,5.531,2.27,0.57
SME_00351,2023-04-01,4,103703.06,16921.76,5.355,1.62,0.61
SME_00351,2023-05-01,5,113793.41,11123.64,4.869,1.15,0.82
SME_00351,2023-05-31,6,78255.15,9808.72,5.724,1.04,0.47
SME_00351,2023-06-30,7,59301.12,7441.52,4.533,1.62,0.77
SME_00351,2023-07-30,8,57509.35,5988.2,4.719,2.13,0.91
SME_00351,2023-08-29,9,65905.99,6249.78,4.969,1.19,0.78
SME_00351,2023-09-28,10,57832.51,3130.46,5.125,2.48,0.85
SME_00351,2023-10-28,11,57326.01,3433.53,4.671,0.88,0.7
SME_00351,2023-11-27,12,71111.36,9312.27,4.875,1.76,0.59
SME_00351,2023-12-27,13,72142.92,8418.48,5.71,1.39,0.81
SME_00351,2024-01-26,14,63583.67,9866.11,4.742,2.38,0.6
SME_00351,2024-02-25,15,82325.78,6520.9,4.415,0.84,0.44
SME_00351,2024-03-26,16,90969.48,10554.71,5.496,0.91,0.47
SME_00351,2024-04-25,17,87021.78,8851.34,4.508,1.0,0.51
SME_00351,2024-05-25,18,89716.05,6231.73,4.435,2.15,0.69
SME_00351,2024-06-24,19,57120.17,3970.08,4.38,0.93,0.51
SME_00351,2024-07-24,20,63550.15,10106.04,4.564,1.4,0.74
SME_00351,2024-08-23,21,87117.9,5854.68,5.024,2.11,0.63
SME_00351,2024-09-22,22,87686.14,15438.48,5.105,1.95,0.68
SME_00351,2024-10-22,23,86654.38,14897.56,4.7,2.27,0.78
SME_00351,2024-11-21,24,103474.49,15714.43,4.296,1.27,0.91
SME_00352,2023-01-01,1,116153.23,20780.56,2.999,1.51,0.5
SME_00352,2023-01-31,2,97409.62,6000.44,3.454,1.13,0.69
SME_00352,2023-03-02,3,93472.53,7178.79,3.158,1.02,0.81
SME_00352,2023-04-01,4,117814.76,13108.4,3.434,1.32,0.79
SME_00352,2023-05-01,5,127406.02,6543.49,3.222,1.84,0.91
SME_00352,2023-05-31,6,100148.02,15396.57,3.348,2.3,0.7
SME_00352,2023-06-30,7,136580.11,22247.47,3.423,2.41,0.54
SME_00352,2023-07-30,8,133879.13,22679.57,3.044,1.69,0.88
SME_00352,2023-08-29,9,116199.49,20686.45,2.903,0.86,0.9
SME_00352,2023-09-28,10,132553.26,20501.04,3.533,2.25,0.48
SME_00352,2023-10-28,11,148448.43,24776.35,3.474,1.87,0.62
SME_00352,2023-11-27,12,157274.74,9574.16,3.507,2.19,0.73
SME_00352,2023-12-27,13,170025.48,20245.01,3.288,1.72,0.57
SME_00352,2024-01-26,14,159358.32,24327.93,3.15,1.9,0.63
SME_00352,2024-02-25,15,160511.39,28107.75,3.013,0.98,0.57
SME_00352,2024-03-26,16,156451.41,25487.44,3.128,1.51,0.59
SME_00352,2024-04-25,17,190527.56,13490.95,3.196,1.95,0.57
SME_00352,2024-05-25,18,182825.22,13064.29,3.742,1.22,0.44
SME_00352,2024-06-24,19,156949.86,16169.88,2.934,0.92,0.68
SME_00352,2024-07-24,20,167732.63,14625.01,3.327,2.44,0.64
SME_00352,2024-08-23,21,144822.45,23755.0,3.626,1.69,0.51
SME_00352,2024-09-22,22,147273.52,14673.3,3.119,2.49,0.69
SME_00352,2024-10-22,23,123390.12,9066.12,3.532,1.71,0.61
SME_00352,2024-11-21,24,120885.16,9862.04,3.023,0.86,0.99
SME_00353,2023-01-01,1,55180.26,5394.26,2.896,1.24,0.71
SME_00353,2023-01-31,2,59474.97,4064.94,2.818,1.65,0.72
SME_00353,2023-03-02,3,71624.55,12554.15,2.533,1.58,0.77
SME_00353,2023-04-01,4,88137.98,9119.09,2.544,1.38,0.9
SME_00353,2023-05-01,5,143576.41,9845.12,2.413,1.38,0.68
SME_00353,2023-05-31,6,157288.65,7258.84,2.911,2.34,0.8
SME_00353,2023-06-30,7,130318.16,18605.15,2.44,1.84,0.94
SME_00353,2023-07-30,8,92352.08,9000.88,2.675,2.38,0.6
SME_00353,2023-08-29,9,106454.78,18096.18,2.887,2.07,0.78
SME_00353,2023-09-28,10,122325.63,9023.52,2.74,1.27,0.66
SME_00353,2023-10-28,11,145149.29,13958.7,2.359,1.62,0.56
SME_00353,2023-11-27,12,176163.45,13346.29,2.472,2.0,0.7
SME_00353,2023-12-27,13,202239.06,28100.97,2.603,1.52,0.89
SME_00353,2024-01-26,14,205513.42,13195.9,2.735,0.84,0.4
SME_00353,2024-02-25,15,212949.57,17912.56,2.837,2.47,0.42
SME_00353,2024-03-26,16,234654.98,10633.27,2.884,1.75,0.93
SME_00353,2024-04-25,17,226574.2,14180.92,2.521,2.14,0.54
SME_00353,2024-05-25,18,265968.32,37164.1,2.409,1.59,0.45
SME_00353,2024-06-24,19,306545.18,36437.35,2.534,1.43,0.57
SME_00353,2024-07-24,20,276769.68,40794.35,2.828,1.62,0.63
SME_00353,2024-08-23,21,287443.17,38349.45,2.455,2.14,0.59
SME_00353,2024-09-22,22,327374.59,32286.09,2.32,2.25,0.79
SME_00353,2024-10-22,23,344739.18,47805.33,2.562,2.48,0.6
SME_00353,2024-11-21,24,348129.23,18777.03,2.79,2.09,0.44
SME_00354,2023-01-01,1,66897.73,11382.21,4.654,1.82,0.53
SME_00354,2023-01-31,2,84476.46,8103.14,4.885,1.56,0.47
SME_00354,2023-03-02,3,75827.63,8254.33,4.934,1.8,0.67
SME_00354,2023-04-01,4,71414.62,5294.64,4.629,2.08,0.78
SME_00354,2023-05-01,5,41323.08,6515.39,5.857,1.78,0.93
SME_00354,2023-05-31,6,53950.72,2378.37,5.957,0.9,0.79
SME_00354,2023-06-30,7,44290.26,7533.79,4.68,2.25,0.6
SME_00354,2023-07-30,8,40031.01,5754.98,4.868,1.79,0.88
SME_00354,2023-08-29,9,10147.06,737.5,4.742,2.23,0.77
SME_00354,2023-09-28,10,23089.33,2567.88,4.86,1.54,0.77
SME_00354,2023-10-28,11,18980.14,1395.62,5.486,1.83,0.58
SME_00354,2023-11-27,12,10466.3,479.65,4.755,1.07,0.74
SME_00354,2023-12-27,13,10902.4,1374.07,5.853,1.22,0.51
SME_00354,2024-01-26,14,11338.5,728.56,5.035,1.9,0.8
SME_00354,2024-02-25,15,11657.74,1198.59,4.689,2.18,0.45
SME_00354,2024-03-26,16,11774.59,1710.77,4.534,2.17,0.78
SME_00354,2024-04-25,17,11657.74,1565.71,4.759,2.31,0.69
SME_00354,2024-05-25,18,11338.5,1660.18,5.266,1.57,0.68
SME_00354,2024-06-24,19,42305.28,6703.75,5.814,1.01,0.86
SME_00354,2024-07-24,20,22791.19,1549.66,4.486,1.27,0.58
SME_00354,2024-08-23,21,35098.94,1820.09,4.981,1.23,0.76
SME_00354,2024-09-22,22,51107.92,5918.89,5.537,2.35,0.65
SME_00354,2024-10-22,23,65230.6,7556.01,4.953,1.48,0.85
SME_00354,2024-11-21,24,72388.43,10192.4,5.647,2.06,0.95
SME_00355,2023-01-01,1,86705.32,10432.35,5.938,2.45,0.92
SME_00355,2023-01-31,2,103518.94,15406.77,6.009,1.41,0.73
SME_00355,2023-03-02,3,103243.41,5747.1,6.082,2.32,0.5
SME_00355,2023-04-01,4,84848.48,6312.36,6.302,1.8,0.75
SME_00355,2023-05-01,5,38301.44,2836.7,6.46,2.03,0.45
SME_00355,2023-05-31,6,47450.76,3379.03,5.909,1.28,0.55
SME_00355,2023-06-30,7,29412.57,3702.05,6.385,1.41,0.47
SME_00355,2023-07-30,8,13428.37,770.81,6.433,1.7,0.68
SME_00355,2023-08-29,9,13585.3,1457.48,6.421,1.61,0.63
SME_00355,2023-09-28,10,40724.16,4945.24,6.507,2.44,0.87
SME_00355,2023-10-28,11,70275.65,6937.16,5.931,1.11,0.8
SME_00355,2023-11-27,12,72792.94,5725.52,6.156,1.5,0.64
SME_00355,2023-12-27,13,62129.79,8695.87,6.298,1.03,0.69
SME_00355,2024-01-26,14,113269.87,19514.99,6.225,2.46,0.92
SME_00355,2024-02-25,15,87301.55,6065.35,5.209,0.93,0.94
SME_00355,2024-03-26,16,70850.18,7818.8,5.011,2.1,0.6
SME_00355,2024-04-25,17,106255.93,8023.89,5.824,0.8,0.57
SME_00355,2024-05-25,18,122499.92,8015.01,4.969,1.62,0.78
SME_00355,2024-06-24,19,142042.99,12076.72,5.187,1.21,0.74
SME_00355,2024-07-24,20,160885.78,15020.66,5.684,2.18,0.7
SME_00355,2024-08-23,21,156691.57,24111.46,5.211,2.04,0.42
SME_00355,2024-09-22,22,115522.95,19866.33,5.971,1.08,0.92
SME_00355,2024-10-22,23,112672.79,16131.69,6.439,1.39,0.9
SME_00355,2024-11-21,24,94879.9,6408.69,4.898,0.85,0.79
SME_00356,2023-01-01,1,170655.11,10277.51,2.782,1.9,0.78
SME_00356,2023-01-31,2,149558.11,23613.43,2.852,2.31,0.81
SME_00356,2023-03-02,3,115401.81,13901.13,2.99,2.09,0.83
SME_00356,2023-04-01,4,123553.33,14109.45,2.988,2.11,0.61
SME_00356,2023-05-01,5,120015.7,21440.01,2.752,0.91,0.74
SME_00356,2023-05-31,6,136013.91,21972.79,3.009,0.82,0.41
SME_00356,2023-06-30,7,158615.09,11963.57,2.881,2.43,0.68
SME_00356,2023-07-30,8,169982.07,10031.32,3.266,1.64,0.61
SME_00356,2023-08-29,9,162374.6,23991.53,3.096,1.64,0.83
SME_00356,2023-09-28,10,130348.98,11614.94,3.112,0.95,0.52
SME_00356,2023-10-28,11,119817.03,8247.22,2.549,1.47,0.44
SME_00356,2023-11-27,12,148202.58,16239.63,3.273,2.14,0.42
SME_00356,2023-12-27,13,121316.4,5989.58,2.566,2.34,0.59
SME_00356,2024-01-26,14,104242.89,9893.83,2.895,2.07,0.88
SME_00356,2024-02-25,15,65796.97,6733.41,3.175,1.21,0.87
SME_00356,2024-03-26,16,21759.39,1491.95,3.09,2.16,0.91
SME_00356,2024-04-25,17,18512.25,2742.29,2.751,1.05,0.9
SME_00356,2024-05-25,18,22838.85,2228.47,2.969,2.36,0.48
SME_00356,2024-06-24,19,92974.68,14937.76,2.769,1.48,0.71
SME_00356,2024-07-24,20,155939.28,9887.8,2.881,1.54,0.52
SME_00356,2024-08-23,21,143317.38,11873.73,2.585,0.95,0.98
SME_00356,2024-09-22,22,183526.43,32910.23,3.254,1.58,0.88
SME_00356,2024-10-22,23,169022.39,20628.18,3.305,1.28,0.8
SME_00356,2024-11-21,24,205474.34,27277.9,2.866,1.63,0.67
SME_00357,2023-01-01,1,35861.38,5424.56,1.944,2.46,0.55
SME_00357,2023-01-31,2,40282.78,2434.51,1.766,1.67,0.52
SME_00357,2023-03-02,3,127871.9,6120.46,1.998,2.4,0.56
SME_00357,2023-04-01,4,105733.35,15719.5,1.808,1.93,0.85
SME_00357,2023-05-01,5,144150.75,7887.29,2.125,1.37,0.53
SME_00357,2023-05-31,6,113883.31,6765.99,2.028,1.8,0.97
SME_00357,2023-06-30,7,59268.45,9310.94,1.732,1.29,0.42
SME_00357,2023-07-30,8,102346.23,7704.95,1.721,1.31,0.62
SME_00357,2023-08-29,9,50037.61,6462.18,1.65,2.38,0.42
SME_00357,2023-09-28,10,62985.86,10527.94,1.88,2.01,0.58
SME_00357,2023-10-28,11,32071.17,5708.51,1.763,0.97,0.75
SME_00357,2023-11-27,12,15423.63,1814.95,2.006,2.42,0.58
SME_00357,2023-12-27,13,16066.29,2405.58,1.667,1.65,0.45
SME_00357,2024-01-26,14,83208.83,9865.61,1.67,2.43,0.73
SME_00357,2024-02-25,15,104959.0,11522.2,1.952,0.88,0.83
SME_00357,2024-03-26,16,107733.3,5882.61,2.01,2.29,0.59
SME_00357,2024-04-25,17,105235.23,12630.4,1.804,1.61,0.94
SME_00357,2024-05-25,18,144427.81,24931.3,1.824,1.67,0.47
SME_00357,2024-06-24,19,145450.41,9943.22,1.897,1.96,0.79
SME_00357,2024-07-24,20,65929.33,6721.61,2.004,1.34,0.68
SME_00357,2024-08-23,21,88241.76,8974.1,1.697,1.32,0.57
SME_00357,2024-09-22,22,35035.07,5869.35,1.866,1.91,0.96
SME_00357,2024-10-22,23,76094.36,4833.47,1.728,1.13,0.79
SME_00357,2024-11-21,24,83526.24,4987.07,2.017,1.23,0.55
SME_00358,2023-01-01,1,98770.27,16730.72,1.536,0.97,0.56
SME_00358,2023-01-31,2,72644.03,9741.96,1.418,1.4,0.92
SME_00358,2023-03-02,3,87615.53,6854.32,1.38,1.46,0.99
SME_00358,2023-04-01,4,55237.87,5973.25,1.565,1.23,0.86
SME_00358,2023-05-01,5,82707.52,11339.62,1.444,1.92,0.99
SME_00358,2023-05-31,6,97693.1,7027.42,1.176,1.95,0.5
SME_00358,2023-06-30,7,54422.8,2507.22,1.48,0.89,0.53
SME_00358,2023-07-30,8,90692.26,7899.04,1.218,2.35,0.77
